"CountName","Date","State","Lat","Lng","ScientificName","NumSeen","Parties","Party_Hours"
"OchocoOR",1997-06-28,"OR",44.3667,-120.2667,"Danaus plexippus",2,"2",11
"OchocoOR",2000-06-24,"OR",44.3667,-120.2667,"Danaus plexippus",1,"2",14
"OchocoOR",2010-06-26,"OR",44.3667,-120.2667,"Danaus plexippus",1,"1",8.5
"OchocoOR",2016-06-22,"OR",44.3667,-120.2667,"Danaus plexippus",1,"2",16
"SanpeteCountyUT",1996-07-21,"UT",39.25,-111.55,"Danaus plexippus",25,"15",120
"SignalMountainGrantTetonNationalParkWY",1981-07-08,"WY",43.85,-110.57,"Danaus plexippus",1,"3",18
"SnowyRangeAlbanyCountyWY",1982-08-10,"WY",45.37,-106.25,"Danaus plexippus",2,"4",23
"SnowyRangeAlbanyCountyWY",1983-08-07,"WY",45.37,-106.25,"Danaus plexippus",1,"13",43.5
"TigardOR",1990-07-20,"OR",45.43,-122.77,"Danaus plexippus",1,"unk",4
"UtopiaOR",1980-07-12,"OR",44.5,-121,"Danaus plexippus",3,"6",30
"UtopiaOR",1981-07-12,"OR",44.5,-121,"Danaus plexippus",2,"5",14.3
"WesternWahkiakumCo",2009-07-16,"WA",46.3568,-123.5813,"Danaus plexippus",1,"3",13.5
